-77.55268096960	-14.82017135580
-77.45151406220	-14.91988936250
-77.32153034760	-14.88263821990
-77.18573217280	-14.94108061440
-77.05231839920	-14.89805004430
-76.98766368360	-14.83775123370
-76.88670790440	-14.94284532010
-76.75978494530	-15.01656597740
-76.66047110700	-15.12574398160
-76.53199157630	-15.17879445450
-76.44601142900	-15.29647402140
-76.35036343810	-15.40838289880
-76.26868987970	-15.53419796090
-76.17359728100	-15.64853834830
-76.06799399100	-15.74984269090
-75.94703223880	-15.83554798560
-75.85757032190	-15.94377432910
-75.86205580820	-16.08178676660
-75.92168175490	-16.12249818110
-76.03828382840	-16.14275092180
-75.97817439350	-16.25501534740
-76.00222599660	-16.39931882450
-76.07362633180	-16.50050642250
-76.09859825250	-16.64285040680
-76.20621348270	-16.74658197960
-76.32185017960	-16.84008517440
-76.36233998460	-16.96181370670
-76.27630175520	-16.97102016530
-76.23387142970	-16.83712398430
-76.10459864620	-16.90581158890
-76.19549199610	-17.02003959600
-76.32236251070	-17.04171710270
-76.44275112590	-17.10257866610
-76.56424698270	-17.17325866050
-76.61640343930	-17.26947837650
-76.69796016490	-17.37136679880
-76.75166031930	-17.44771061220
-76.89383989910	-17.42530593000
-76.99503633930	-17.51849019840
-77.08688194540	-17.61737867360
-77.13200674920	-17.75144419790
-76.99938985190	-17.79758559100
-77.00598850270	-17.87724586490
-77.13379834940	-17.95303307810
-77.26731321310	-17.90390047780
-77.39792545890	-17.86965859060
-77.50565496090	-17.94378706080
-77.51019185900	-17.83340757460
-77.60528555270	-17.71857080190
-77.70672335460	-17.63234381150
-77.72701434750	-17.77442106160
-77.75941209050	-17.88612398340
-77.89706965640	-17.93669636970
-78.01557427120	-17.95893763440
-78.04048352190	-18.06786699170
-77.95007614240	-18.18611206890
-77.81983875670	-18.21431371520
-77.90198997900	-18.27240197450
-78.03387977050	-18.23861888860
-78.17658868090	-18.23720617150
-78.28973697200	-18.24404053340
-78.35425450980	-18.36142029000
-78.46861910320	-18.40551504370
-78.47153249440	-18.52396754400
-78.49308594350	-18.59354789950
-78.37106836920	-18.63120662970
-78.45023743390	-18.67911637530
-78.56125022760	-18.70900214940
-78.60193234900	-18.84756442450
-78.60812759520	-18.98207248050
-78.69125453790	-19.09618829840
-78.65406379860	-19.23892526170
-78.52335881430	-19.24524698380
-78.61548193850	-19.31158911370
-78.73545780900	-19.38679682250
-78.88481991340	-19.37297793130
-79.00172994080	-19.43841822650
-79.13349893200	-19.49374611800
-79.11103098350	-19.63498824320
-79.21410257850	-19.68935203870
-79.36054302100	-19.70248675290
-79.27445611150	-19.79367404660
-79.27555016570	-19.92269361720
-79.41350389740	-19.88227042850
-79.54935508980	-19.84016883450
-79.54297238500	-19.98300663710
-79.64597485150	-20.04102366740
-79.69860775390	-20.16311363850
-79.76637469200	-20.29360846850
-79.86324098000	-20.40691493190
-79.94134852140	-20.52857589580
-80.01201363210	-20.61193322300
-80.06457721350	-20.72838829110
-79.95119117190	-20.63708869250
-79.89507788400	-20.50919799210
-79.75459730260	-20.47808064980
-79.63768375300	-20.43535791190
-79.64883662530	-20.56263316500
-79.74127934790	-20.65974173300
-79.86664671690	-20.72021989140
-79.98632620460	-20.80868050150
-80.10036968750	-20.90357036680
-80.23272176340	-20.96990885150
-80.37114971300	-21.01772362810
-80.49017909470	-21.09548760950
-80.59479180130	-21.19577604090
-80.64953725110	-21.29115538940
-80.78172352400	-21.35325757780
-80.85362596000	-21.44776515970
-80.94219192290	-21.56774460130
-81.02294210360	-21.68716498700
-81.00524741610	-21.82916248500
-81.00467852890	-21.96731133480
-81.04652791220	-22.11085600780
-81.13391107430	-22.22596372700
-81.17585215400	-22.36378732480
-81.22779196710	-22.50129827270
-81.28322202750	-22.63439548470
-81.34250451650	-22.77139474590
-81.40856758770	-22.90377178690
-81.54048742630	-22.95745649020
-81.67847932640	-22.90594775820
-81.79625188450	-22.95104976460
-81.87712359360	-23.07120802380
-81.83862436690	-23.21414220470
-81.94493591980	-23.30802519310
-81.94541046930	-23.45512160560
-82.05749564390	-23.53065724280
-82.12133734420	-23.64858110390
-82.18581739990	-23.76824377820
-82.33199150930	-23.79519054840
-82.47653990780	-23.83106276200
